original_name,wikidata_id,aliases,relationships,brands,status,aliases_text,num_aliases,brands_text,num_brands,num_subsidiaries,num_parent_organizations,num_successors,num_predecessors,subsidiary_names,brand_names
SEALED AIR CORP,Q7440621,"['Sealed Air Corporation', 'Sealed Air']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sealed Air Corporation|Sealed Air,2,,0,0,0,0,0,,
SEALED,Q7440621,"['Sealed Air Corporation', 'Sealed Air']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sealed Air Corporation|Sealed Air,2,,0,0,0,0,0,,
SEALED AIR CORPORATION,Q7440621,"['Sealed Air Corporation', 'Sealed Air']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sealed Air Corporation|Sealed Air,2,,0,0,0,0,0,,
SEALMASTER,Q123029419,['SealMaster'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SealMaster,1,,0,0,0,0,0,,
SEASPINE,Q106411658,['SeaSpine (United States)'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SeaSpine (United States),1,,0,0,0,0,0,,
SEATTLE'S BEST COFFEE,Q766329,"[""Seattle's Best Coffee""]","{'subsidiaries': [], 'parent_organizations': ['Q160746', 'Q37158'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Seattle's Best Coffee,1,,0,0,2,0,0,,
SEIKO INSTRUMENTS,Q378215,"['SII', 'Seiko Instruments Inc.', 'Seiko Instruments & Electronics Ltd.', 'Seiko Insutsurumentsu', 'Seiko Insutsuru', 'Seiko Instruments']","{'subsidiaries': [], 'parent_organizations': ['Q322601'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SII|Seiko Instruments Inc.|Seiko Instruments & Electronics Ltd.|Seiko Insutsurumentsu|Seiko Insutsuru|Seiko Instruments,6,,0,0,1,0,0,,
SEIKO INSTRUMENTS INC.,Q378215,"['SII', 'Seiko Instruments Inc.', 'Seiko Instruments & Electronics Ltd.', 'Seiko Insutsurumentsu', 'Seiko Insutsuru', 'Seiko Instruments']","{'subsidiaries': [], 'parent_organizations': ['Q322601'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SII|Seiko Instruments Inc.|Seiko Instruments & Electronics Ltd.|Seiko Insutsurumentsu|Seiko Insutsuru|Seiko Instruments,6,,0,0,1,0,0,,
SEKAI,Q18356743,['Sekai Project'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sekai Project,1,,0,0,0,0,0,,
SEMCO,Q20800189,[],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,,0,,0,0,0,0,0,,
SENNHEISER ELECTRONIC,Q167221,['Sennheiser'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",['Georg Neumann'],found,Sennheiser,1,Georg Neumann,1,0,0,0,0,,Georg Neumann
SENSEAR,Q7451003,['Sensear'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sensear,1,,0,0,0,0,0,,
SENSORMATIC,Q7451099,"['Sensormatic Electronics, LLC     (Boca Raton, FL)', 'Sensormatic']","{'subsidiaries': [], 'parent_organizations': ['Q667865'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,"Sensormatic Electronics, LLC     (Boca Raton, FL)|Sensormatic",2,,0,0,1,0,0,,
SENTINELONE,Q104844406,"['SentinelOne, Inc.', 'SentinelOne']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,"SentinelOne, Inc.|SentinelOne",2,,0,0,0,0,0,,
SENTRY GROUP,Q7451399,['Sentry Group'],"{'subsidiaries': [], 'parent_organizations': ['Q12859031'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sentry Group,1,,0,0,1,0,0,,
SERCO,Q499104,"['Serco', 'Serco Group PLC', 'Serco Group']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",['Serco-Abellio'],found,Serco|Serco Group PLC|Serco Group,3,Serco-Abellio,1,0,0,0,0,,Serco-Abellio
SERVER TECHNOLOGY,Q7455599,['Server Technology'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Server Technology,1,,0,0,0,0,0,,
"SERVICENOW, INC.",Q7455653,"['servicenow.com', 'ServiceNow Inc.', 'ServiceNow, Inc.', 'ServiceNow']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,"servicenow.com|ServiceNow Inc.|ServiceNow, Inc.|ServiceNow",4,,0,0,0,0,0,,
SERVUS,Q511397,['ServusTV'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': ['Q2215903'], 'replaced_by': []}",[],found,ServusTV,1,,0,0,0,0,0,,
SEVENTH GENERATION INC.,Q7457722,['Seventh Generation Inc.'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Seventh Generation Inc.,1,,0,0,0,0,0,,
SHACHIHATA,Q11307942,"['Shachihata Inc.', 'Shachihata']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Shachihata Inc.|Shachihata,2,,0,0,0,0,0,,
SHACHIHATA INC,Q11307942,"['Shachihata Inc.', 'Shachihata']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Shachihata Inc.|Shachihata,2,,0,0,0,0,0,,
SHARP NEC DISPLAY SOLUTIONS,Q6953424,"['NEC Display Solutions', 'NEC-Mitsubishi Electric Visual Systems', 'NEC-Mitsubishi Electronics Display', 'NEC-Mitsubishi', 'NM Visual', 'NDS', 'Sharp/NEC', 'Sharp NEC Display Solutions']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,NEC Display Solutions|NEC-Mitsubishi Electric Visual Systems|NEC-Mitsubishi Electronics Display|NEC-Mitsubishi|NM Visual|NDS|Sharp/NEC|Sharp NEC Display Solutions,8,,0,0,0,0,0,,
SHERWIN WILLIAMS,Q48881,"['Sherwin-Williams Company', 'Sherwin Williams', 'Sherwin-Williams']","{'subsidiaries': ['Q115474810'], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}","['Dutch Boy Paint', 'MAB Paints', 'Ronseal']",found,Sherwin-Williams Company|Sherwin Williams|Sherwin-Williams,3,Dutch Boy Paint|MAB Paints|Ronseal,3,1,0,0,0,Sherwin-Williams Company of Canada,Dutch Boy Paint|MAB Paints|Ronseal
SHOP VAC,Q30272370,['Shop Vac (United States)'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Shop Vac (United States),1,,0,0,0,0,0,,
SHOP-VAC,Q30272370,['Shop Vac (United States)'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Shop Vac (United States),1,,0,0,0,0,0,,
SHOWA CORP,Q3482588,"['Showa', 'Showa Corporation']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Showa|Showa Corporation,2,,0,0,0,0,0,,
SHURE INC,Q1537163,"['S.N.Shure', 'Shure']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,S.N.Shure|Shure,2,,0,0,0,0,0,,
SHURE INCORPORATED,Q1537163,"['S.N.Shure', 'Shure']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,S.N.Shure|Shure,2,,0,0,0,0,0,,
SHURTAPE,Q65118059,['Shurtape Technologies'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Shurtape Technologies,1,,0,0,0,0,0,,
SI BONE,Q106411740,['SI-Bone (United States)'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SI-Bone (United States),1,,0,0,0,0,0,,
SIEMENS PLM,Q15898201,"['Simcenter', 'Siemens Digital Industries Software']","{'subsidiaries': [], 'parent_organizations': ['Q81230'], 'successors': [], 'predecessors': ['Q1477871'], 'replaces': ['Q1477871'], 'replaced_by': []}",[],found,Simcenter|Siemens Digital Industries Software,2,,0,0,1,0,1,,
SIG ARMS,Q2061718,"['SAN Swiss Arms AG', 'Swiss Arms']","{'subsidiaries': ['Q2280505', 'Q705330', 'Q113559000'], 'parent_organizations': ['Q15907293'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SAN Swiss Arms AG|Swiss Arms,2,,0,3,1,0,0,SIG Sauer|Sauer & Sohn|SIG Sauer Inc.,
SIG SAUER,Q2280505,"['SIG Sauer GmbH', 'Sigarms', 'SIG Sauer']","{'subsidiaries': [], 'parent_organizations': ['Q2061718'], 'successors': [], 'predecessors': ['Q692083'], 'replaces': [], 'replaced_by': []}",[],found,SIG Sauer GmbH|Sigarms|SIG Sauer,3,,0,0,1,0,1,,
SIGARMS,Q2280505,"['SIG Sauer GmbH', 'Sigarms', 'SIG Sauer']","{'subsidiaries': [], 'parent_organizations': ['Q2061718'], 'successors': [], 'predecessors': ['Q692083'], 'replaces': [], 'replaced_by': []}",[],found,SIG Sauer GmbH|Sigarms|SIG Sauer,3,,0,0,1,0,1,,
SIGMA-ALDRICH,Q680841,"['Sigma-Aldrich Co. LLC', 'Millipore Sigma', 'MilliporeSigma', 'Sigma-Aldrich']","{'subsidiaries': ['Q29123714'], 'parent_organizations': ['Q156959'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sigma-Aldrich Co. LLC|Millipore Sigma|MilliporeSigma|Sigma-Aldrich,4,,0,1,1,0,0,Sigma-Aldrich (Canada),
SIGNIFY,Q2336380,"['Philips Light & Lamp', 'Philips Lighting', 'signify.com', 'Signify']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Philips Light & Lamp|Philips Lighting|signify.com|Signify,4,,0,0,0,0,0,,
SIGNODE,Q5643396,"['Haloila', 'Octopus', 'Compact', 'Signode Finland']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Haloila|Octopus|Compact|Signode Finland,4,,0,0,0,0,0,,
SIGVARIS,Q1028098,"['Zimmer Biomet (Switzerland)', 'Biomet', 'SIGVARIS Group (Switzerland)']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Zimmer Biomet (Switzerland)|Biomet|SIGVARIS Group (Switzerland),3,,0,0,0,0,0,,
SIIG INC,Q125416571,['SIIG Inc.'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SIIG Inc.,1,,0,0,0,0,0,,
SILICON POWER,Q715510,['Silicon Power'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Silicon Power,1,,0,0,0,0,0,,
SIKA,Q691382,['Sika AG'],"{'subsidiaries': ['Q30338645', 'Q58605798', 'Q60457666', 'Q60457749'], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sika AG,1,,0,4,0,0,0,Sika (Canada)|Krkonošské vápenky Kunčice|KVK Holding|Sika CZ,
SIMMONS BEDDING,Q11060215,"['Simmons', 'Simmons Bedding Company']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Simmons|Simmons Bedding Company,2,,0,0,0,0,0,,
SIMPORT SCIENTIFIC,Q117168240,['Simport Scientific'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Simport Scientific,1,,0,0,0,0,0,,
SIMPSON STRONG TIE,Q29469208,"['Simpson Strong Tie', 'Simpson Strong-Tie', 'Simpson Manufacturing Company']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Simpson Strong Tie|Simpson Strong-Tie|Simpson Manufacturing Company,3,,0,0,0,0,0,,
SIMTECH,Q30296096,"['SIMTech', 'Singapore Institute of Manufacturing Technology - A STAR', 'Singapore Institute of Manufacturing Technology - A*STAR', 'Singapore Institute of Manufacturing Technology']","{'subsidiaries': [], 'parent_organizations': ['Q1101188'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SIMTech|Singapore Institute of Manufacturing Technology - A STAR|Singapore Institute of Manufacturing Technology - A*STAR|Singapore Institute of Manufacturing Technology,4,,0,0,1,0,0,,
SIMRAD,Q7521193,"['Simrad Optronics', 'Vinghøg', 'Rheinmetall Nordic AS', 'Rheinmetall Nordic']","{'subsidiaries': [], 'parent_organizations': ['Q161544'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Simrad Optronics|Vinghøg|Rheinmetall Nordic AS|Rheinmetall Nordic,4,,0,0,1,0,0,,
SINGING ROCK,Q130556907,"['SINGING ROCK s.r.o.', 'SINGING ROCK']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SINGING ROCK s.r.o.|SINGING ROCK,2,,0,0,0,0,0,,
SINGLEWIRE,Q7524123,['Singlewire Software'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Singlewire Software,1,,0,0,0,0,0,,
SISTEMA,Q1781702,['Sistema'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sistema,1,,0,0,0,0,0,,
SKIL,Q1329195,['Skil'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Skil,1,,0,0,0,0,0,,
SLOAN VALVE COMPANY,Q7541067,['Sloan Valve Company'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sloan Valve Company,1,,0,0,0,0,0,,
SMC CORPORATION,Q839552,"['SMC Kabushiki-gaisha', 'SMC', 'SMC Corporation']","{'subsidiaries': ['Q117848287', 'Q26794417'], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SMC Kabushiki-gaisha|SMC|SMC Corporation,3,,0,2,0,0,0,SMC Austria|SMC Deutschland,
SNAP ON,Q1631922,['Snap-on'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Snap-on,1,,0,0,0,0,0,,
SNAP-ON TOOLS,Q1631922,['Snap-on'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Snap-on,1,,0,0,0,0,0,,
SNOM,Q3180259,['snom'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,snom,1,,0,0,0,0,0,,
SNOW PEAK,Q11312604,['Snow Peak'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Snow Peak,1,,0,0,0,0,0,,
SOFAR OCEAN TECHNOLOGIES,Q133811300,"['SOFAR', 'Sofar Ocean Technologies', 'Sofar Ocean', 'Sofar Ocean (United States)']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SOFAR|Sofar Ocean Technologies|Sofar Ocean|Sofar Ocean (United States),4,,0,0,0,0,0,,
SOFFE,Q7553581,['Soffe'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Soffe,1,,0,0,0,0,0,,
SOFTWARE HOUSE,Q102112931,['DATI Group'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,DATI Group,1,,0,0,0,0,0,,
SOLARWINDS,Q7555837,"['Confio Software Inc.', 'SolarWinds Inc.', 'SolarWinds']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Confio Software Inc.|SolarWinds Inc.|SolarWinds,3,,0,0,0,0,0,,
SOLARIS,Q838369,"['SOLARIS BUS & COACH S.A.', 'Solaris Bus & Coach']","{'subsidiaries': [], 'parent_organizations': ['Q838212'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SOLARIS BUS & COACH S.A.|Solaris Bus & Coach,2,,0,0,1,0,0,,
SONATYPE,Q21200464,['Sonatype Inc.'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sonatype Inc.,1,,0,0,0,0,0,,
SONICWALL,Q616855,['SonicWall'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SonicWall,1,,0,0,0,0,0,,
SONY ELECTRONICS,Q130525444,"['Sony Electronics, Inc.']","{'subsidiaries': [], 'parent_organizations': ['Q1134268'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,"Sony Electronics, Inc.",1,,0,0,1,0,0,,
SOURCE VAGABOND,Q6681752,"['Source Outdoor', 'Source Vagabond Systems', 'SOURCE']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Source Outdoor|Source Vagabond Systems|SOURCE,3,,0,0,0,0,0,,
SOUTHERN CHAMPION,Q7569762,['Southern Championship Wrestling'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Southern Championship Wrestling,1,,0,0,0,0,0,,
SOUTHWIRE COMPANY,Q56300392,"['Southwire Company, LLC  (Carrollton, GA)', 'Southwire']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,"Southwire Company, LLC  (Carrollton, GA)|Southwire",2,,0,0,0,0,0,,
SPARCO,Q2601795,['Sparco'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sparco,1,,0,0,0,0,0,,
SPECIALIZED,Q1200510,"['SPECIALIZED', 'Specialized Bicycle Components, Inc.', 'Specialized Bicycle Components']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",['Specialized'],found,"SPECIALIZED|Specialized Bicycle Components, Inc.|Specialized Bicycle Components",3,Specialized,1,0,0,0,0,,Specialized
SPECTRUM BRANDS,Q771865,"['Rayovac', 'Spectrum Brands']","{'subsidiaries': ['Q29123817', 'Q29123821', 'Q1466792'], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",['Toastmaster'],found,Rayovac|Spectrum Brands,2,Toastmaster,1,3,0,0,0,Spectrum Brands (United Kingdom)|Spectrum Brands (Germany)|Iams,Toastmaster
SPECTRUM INDUSTRIES,Q7575298,['Spectrum Industries'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Spectrum Industries,1,,0,0,0,0,0,,
SPECTRUM GROUP,Q111890105,"['Sportronic Television Ldt.', 'Spectrum Group of Companies']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sportronic Television Ldt.|Spectrum Group of Companies,2,,0,0,0,0,0,,
SPINEVISION,Q106411778,['SpineVision (France)'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SpineVision (France),1,,0,0,0,0,0,,
SPLUNK INC.,Q1835753,"['splunk.com', 'Splunk']","{'subsidiaries': [], 'parent_organizations': ['Q173395'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,splunk.com|Splunk,2,,0,0,1,0,0,,
SQWINCHER,Q7582369,['Sqwincher'],"{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Sqwincher,1,,0,0,0,0,0,,
SSI SCHAEFER,Q126508402,['SSI Schaefer'],"{'subsidiaries': [], 'parent_organizations': ['Q240175'], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,SSI Schaefer,1,,0,0,1,0,0,,
STAEDTLER MARS GMBH,Q691150,"['Staedtler Mars GmbH', 'Staedtler']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Staedtler Mars GmbH|Staedtler,2,,0,0,0,0,0,,
STAEDTLER MARS GMBH & CO.,Q691150,"['Staedtler Mars GmbH', 'Staedtler']","{'subsidiaries': [], 'parent_organizations': [], 'successors': [], 'predecessors': [], 'replaces': [], 'replaced_by': []}",[],found,Staedtler Mars GmbH|Staedtler,2,,0,0,0,0,0,,
